Username	Fullname	Followed by you	Is verified	Profile URL	Avatar URL
alexcosta	ALEX COSTA	TRUE	TRUE	https://www.instagram.com/alexcosta	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/402086035_1020367972629483_7878529564216312107_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=T3DfhdRn11YQ7kNvgFLOHlv&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAjyzv0XNTQNT4EsoVSAxA4ohfNIgAFsADVikgdSytUNg&oe=6657D6F7&_nc_sid=0055be
beargrylls	Bear Grylls OBE	TRUE	TRUE	https://www.instagram.com/beargrylls	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/340325537_1472452916896675_5514997043031208640_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3HH3y0P3wkAQ7kNvgHOFt3Z&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCiJkhzK895CBdInLLUd2T2Pnb3BrOBlfHZ8A0ICNEXdA&oe=665806AF&_nc_sid=0055be
elizabethlail	Elizabeth Dean Lail	TRUE	TRUE	https://www.instagram.com/elizabethlail	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/83921046_294226438205341_7026079816331821056_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=gMWTBMPhSQQQ7kNvgEDZa1T&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDjL7iypxY8RoXYCvushW0JhN2_wQm8rb5rkEpOsdzGbg&oe=6657EAB1&_nc_sid=0055be
then0t0ri0usvip	Victoria Pedretti	TRUE	TRUE	https://www.instagram.com/then0t0ri0usvip	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/310819642_119514044235149_7970982497352411776_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=qRysoyTaqzYQ7kNvgEPWWPw&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCqa1vRKmv1u2VqTO1dVR3CRES6Wnjugs9BZpD-py8NSw&oe=6657F471&_nc_sid=0055be
pennbadgley	Penn Badgley	TRUE	TRUE	https://www.instagram.com/pennbadgley	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/281132910_539347034481658_5134622427660856518_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=aF9rp97YmhwQ7kNvgEVy8_m&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDUlvE8zsoqLDmR9C0MizSruWMpFGw_c40C7XQWYXtBUw&oe=6657F9D4&_nc_sid=0055be
minoritymindset	Jaspreet Singh	TRUE	TRUE	https://www.instagram.com/minoritymindset	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/274625352_4721933501252550_2158061293534076981_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=YGix81t_eQcQ7kNvgEc2ihe&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAtQPEIUPeFPxrkgabMBpKMV5GNQlAB2bGa5SrWhkEaLA&oe=6657F31D&_nc_sid=0055be
_craving.things__	Sunny Vlogs??	TRUE	FALSE	https://www.instagram.com/_craving.things__	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/365451655_676211343949248_5859333659528062607_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=iquLt7ntqQIQ7kNvgHbf_jn&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBMZXbOuArKfUt4oM2poyOrkLBnWT8Mt3GrODsQjCEX6A&oe=6658083F&_nc_sid=0055be
aleena_rais_insta	Aleena Rais	TRUE	TRUE	https://www.instagram.com/aleena_rais_insta	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/360609257_276804491609193_949625256880775349_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=H3WSthdRKvQQ7kNvgHlkKpa&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA6cxLKtY6o2YyhvdadRYzl0ngWKaiG4a4eL4EvcTiyyQ&oe=6657F36A&_nc_sid=0055be
sheenamgautam	Sheenam Gautam	TRUE	FALSE	https://www.instagram.com/sheenamgautam	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/378799073_691681556158021_1678107835848311430_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Y65NxpL-p6QQ7kNvgHsDOSq&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBcSUq4FHwCvF9qlPUnCxssqdmLfv2A4JiCwQcK7k1KVQ&oe=6657F65A&_nc_sid=0055be
aivars_meijers	Aivars Meijers	TRUE	FALSE	https://www.instagram.com/aivars_meijers	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/319838259_1540660346376987_9088626680381547620_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4sPvFmtcLjwQ7kNvgFT0S6K&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDGtyK5fYIprE99t1AhI-geki4CH1KmoyofJjmGj0rm5w&oe=6657F53F&_nc_sid=0055be
start_calisthenics	Start Calisthenics	TRUE	FALSE	https://www.instagram.com/start_calisthenics	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/209047933_384524329767147_7235049367579442777_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=zX3xJn4YjykQ7kNvgFXMkR6&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAgKXJ8lYsWXaaeUqO1cnSea-AfMFD9VImcgeCIQFWtvw&oe=6657DC67&_nc_sid=0055be
chauhan_descendant	Kritarth Chauhan	TRUE	FALSE	https://www.instagram.com/chauhan_descendant	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/403791481_361396356377187_99997814478428597_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=XzU58z5tnpwQ7kNvgE6joKB&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDq0jyMei5Co9YqNJ5uSjgotdfvpZskRKEOD8SnC4zNsA&oe=6657E17F&_nc_sid=0055be
derickansah_	???????????? ??	TRUE	FALSE	https://www.instagram.com/derickansah_	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/443252330_1054559072902439_6124483121970929240_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=FYVQaMLPjM0Q7kNvgGTvw_s&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCqYqtxqX1k1hycbe5kNayN-TYsmPnApHgnAa0WMD3h_w&oe=6657DB80&_nc_sid=0055be
fitness_junction	Shivam Salwan	TRUE	TRUE	https://www.instagram.com/fitness_junction	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/427746550_382678231152580_763007133769840552_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=xJ0KbQfS50kQ7kNvgFw5r-y&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDiLwvUwp237z_C2TZLtjYXV4dhM8WtB72VszMJTAX9dQ&oe=6657DB3A&_nc_sid=0055be
upgrad_edu	upGrad | Online Higher Education	TRUE	TRUE	https://www.instagram.com/upgrad_edu	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/420568573_2390020391185018_8974623722104277874_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=0_qxoNSChPUQ7kNvgFPOyXh&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBz6gLfFngOUn_fODFVvDhnPxKGXtcaDVhjKGO22ydfNg&oe=6657E848&_nc_sid=0055be
manikarthik_03	Karthik	TRUE	FALSE	https://www.instagram.com/manikarthik_03	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/441213164_815180319938604_8985384745484785712_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=kcIX6XOU_9gQ7kNvgF4mEmP&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAZ-iw9ST2f5LSoLXUhkYtgdPC7PffCYxlCydSpzxeFAQ&oe=6657D9C3&_nc_sid=0055be
swastik._.pradhan	Swastik Pradhan	TRUE	FALSE	https://www.instagram.com/swastik._.pradhan	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/363031551_3596316653983687_7171275279803056865_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=3JYRjYadKzEQ7kNvgFfjKAm&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCorFnwtZphE8E2n21h_7SKukH-JeCfF_WQXYDSuRm1yw&oe=6657E521&_nc_sid=0055be
muskantrills	Muskan bawa	TRUE	FALSE	https://www.instagram.com/muskantrills	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/440108789_345499794783386_2354084221170139137_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=8O1r-n1JkT0Q7kNvgE5K_00&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDbFLHw7KMV7udywDskyovA9Qmqbmdz-VYYCdyiisYBQw&oe=6657E4BE&_nc_sid=0055be
akashkiudaan	Akash Sharma	TRUE	TRUE	https://www.instagram.com/akashkiudaan	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/354447068_217501813986429_2989557832432855764_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=39Gq6TfwGn0Q7kNvgHxZsnF&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDLhU7rnXi0CAzK1o-HTRvQptM9wYdFzYv4_4Dz-ZpIuQ&oe=6657DD6A&_nc_sid=0055be
andrewartekha	Andrew Artekha	TRUE	TRUE	https://www.instagram.com/andrewartekha	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/317047132_845433303170061_5686158974413960660_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zdL_zXShPTQQ7kNvgH04YjL&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCGNCa6BVv02LdnwaROQdIL_6QV6BF3hGjM9tjUjPB3sw&oe=6657F960&_nc_sid=0055be
a.s._ahluwalia	Arun Singh	TRUE	FALSE	https://www.instagram.com/a.s._ahluwalia	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/445347380_5850162851774241_5651545536712309551_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=nk-jmMUgdzIQ7kNvgEy8pBr&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDmd2_RPNHe5fhHMQTud2fnU94bAsNlw3xAMxEzNbE2gg&oe=6657E279&_nc_sid=0055be
thecakemania5	??????'?? ???????? ???????? ??????????	TRUE	FALSE	https://www.instagram.com/thecakemania5	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/345474797_243255128251046_5438384593107807781_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=U1kPn8FrJ-oQ7kNvgFYpZoP&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCT8h96isAtBPGAHgodQ1VRw88UJbO-1v5ltR9cpwvTjw&oe=6657F16F&_nc_sid=0055be
pvt._gs		TRUE	FALSE	https://www.instagram.com/pvt._gs	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/438881170_7475340269197754_4907058105198197473_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=SSvGPIwZO34Q7kNvgFYqbeK&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC6i-mH3hkHPRL84b9aoqzJE3bjm3cm8w-SQrkIYHDbZA&oe=6657EC3F&_nc_sid=0055be
aren.jo	Aren Jo	TRUE	TRUE	https://www.instagram.com/aren.jo	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/427735812_355466853977581_3285493591405509572_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LZroWk5XlE0Q7kNvgE8c6Ow&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDM8YVHdho_mZx6EyI8ljgSZCSFw7RRLLQpXAgcRUHxOg&oe=6657F4D7&_nc_sid=0055be
anmolgarg101	Anmol Garg	TRUE	TRUE	https://www.instagram.com/anmolgarg101	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/348479018_1641445306366730_7729841426737810932_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=EaAqbpaWS-kQ7kNvgHuJtyr&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBdsRqUHaudmsqdG2phaIb_XtUbx8tGHJwarif-WgQhXg&oe=6657F031&_nc_sid=0055be
tomar_puja	Puja Tomar	TRUE	TRUE	https://www.instagram.com/tomar_puja	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/434015104_1560550591457264_3559614587733260257_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=zY5__jvbVjQQ7kNvgHqwdvK&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBe0jVtFe8OT2U1ewXBW2Hiwmu42GPESSDmFGep1-_bhw&oe=66580452&_nc_sid=0055be
offduty.india	Off Duty India	TRUE	TRUE	https://www.instagram.com/offduty.india	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/64820101_383470198961362_7037260410772258816_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=RCLKKeklzxkQ7kNvgGmUYwa&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDlh83cC73oUzuVA64RWwadqc4a0tR95IBolFiT9A4XZw&oe=6657F964&_nc_sid=0055be
roshali_28	ROSHALI	TRUE	FALSE	https://www.instagram.com/roshali_28	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/348871569_216050411214112_284146524345547380_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PUph4A3xnT4Q7kNvgHba_j1&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBS_1WWi7-wL5tNArDTYgAP5OwXa0j3YI0sIV9m2ih_cw&oe=6657F776&_nc_sid=0055be
subojeetttt	Subojeet Maity	TRUE	TRUE	https://www.instagram.com/subojeetttt	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/402245876_877849063905916_6312628905601428469_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=7B7NEnc7_kcQ7kNvgGtFhwe&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDgEd9RWLMdakguNMxGipMBy-p_mYp1c8NMvM4NbG3LIw&oe=665802DA&_nc_sid=0055be
iamparitoshanand	Paritosh Anand	TRUE	TRUE	https://www.instagram.com/iamparitoshanand	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/420137805_2817309595076399_233720441584487086_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=KqSSKrNEvRkQ7kNvgGnhh2N&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYByRdxmds1FInpfCs3Tq1vcTnjH5uv0BTwKjOnlcOXAfg&oe=6657DF2D&_nc_sid=0055be
akshat_s6	Akshat Singh	TRUE	FALSE	https://www.instagram.com/akshat_s6	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/362877760_986885149031735_7271791120410371956_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=4-Mg6ohRZLMQ7kNvgE6Yt4N&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBhf1jeBjWkP9AyV8_eT7zPAvD2zO7BJFikVDOfN0XgJQ&oe=6657EE4F&_nc_sid=0055be
kim_kindh_2008	??????? ??	TRUE	FALSE	https://www.instagram.com/kim_kindh_2008	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/436222501_8019863064713367_4711465784915342431_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=BJho6FoUKGsQ7kNvgHf9OJR&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBy42G-LEesaKOi_kIfixOTvHDeo-cOEc3UCjclZQlPlA&oe=6657E48F&_nc_sid=0055be
rkive	RM	TRUE	TRUE	https://www.instagram.com/rkive	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/441537697_364112132762786_3505815736114824753_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=4A_2xryVRRwQ7kNvgENNb-l&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBNQbr4N5MqJMpUKNEJFFwQfqhHJxyrt9Vz3OoviaOouA&oe=6657F4A3&_nc_sid=0055be
jennierubyjane	J	TRUE	TRUE	https://www.instagram.com/jennierubyjane	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/71533411_449636125903525_7464596574253875200_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=dIV2dv0rf4QQ7kNvgGlWXen&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAu2TBLcbqjpZK1PH2K5mQJb2g-VpiH5HSUP8ng0iIaWA&oe=6657FC11&_nc_sid=0055be
lalalalisa_m	LISA	TRUE	TRUE	https://www.instagram.com/lalalalisa_m	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/335548831_732396118391886_7853567790371879470_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=V0GmhprrC8wQ7kNvgGMqqiz&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBlKUIeqm1Lx2i2gleTq4B4T8PZRHuGJ3klzDHGYw3OxA&oe=6657F5C9&_nc_sid=0055be
thescribbledstories	The Scribbled Stories	TRUE	TRUE	https://www.instagram.com/thescribbledstories	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/425697588_294089007019189_4641863797021243317_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=RR8uCaCr-Z0Q7kNvgGaN6xM&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD4rpOWh8YAYLet-joMOCVh3bemYsGnRhp-5qwmtazJKg&oe=6657E71E&_nc_sid=0055be
drs.jaishankar	S. Jaishankar	TRUE	TRUE	https://www.instagram.com/drs.jaishankar	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/273373992_753253465651288_1800597087039431267_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=cAgVwx4g5zsQ7kNvgE24uhJ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAH2Pua3-6GMohmpxREknDqJmjFBOt6Zdh7zQAMIVAFXg&oe=6657E526&_nc_sid=0055be
ndtv	NDTV	TRUE	TRUE	https://www.instagram.com/ndtv	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/306513714_1141043913476422_2939890849634805214_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=vs6ByWLs13oQ7kNvgGdyWX7&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD66NsoJWlMwf_2lh_cwP9i2KIcsDjwYsSRnv3HH5wz_Q&oe=6657E9CE&_nc_sid=0055be
economictimes	The Economic Times	TRUE	TRUE	https://www.instagram.com/economictimes	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/109573702_317604902978499_7416960379987999529_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=n3QsKTJUOfkQ7kNvgGfqV1C&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB2CG0aogFbWEWUTxS3AycMajGaRY5VCmRYGGHuWBt04g&oe=6657EC73&_nc_sid=0055be
brut.india	Brut India	TRUE	TRUE	https://www.instagram.com/brut.india	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/35264148_1818536134881742_359003800737939456_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=yGjGo6-h6iEQ7kNvgF6oMG3&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCfyLiCyybkV2CgvfW84blFgy9uBnU9MQuNIooL8KHJiA&oe=665807C0&_nc_sid=0055be
hindustantimes	Hindustan Times	TRUE	TRUE	https://www.instagram.com/hindustantimes	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/327459860_5670075359758385_2726554507316522774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=6bnYGKwjJf4Q7kNvgEMMvas&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBhVvln47nQKLxT75MxqPpygP9mSuhJ5WCT6jOQt7q3rg&oe=6657E9DD&_nc_sid=0055be
musicindark	ZeRo ??	TRUE	FALSE	https://www.instagram.com/musicindark	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/338438817_605594017802724_187420700026961175_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=6YsaUvvUfCgQ7kNvgGBtUhE&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA8Mnk0sQPQodTFZTMsQRSKnNjaQIzDYIXplPX8DZ4nhQ&oe=665807D5&_nc_sid=0055be
jcpieri	JC Pieri	TRUE	TRUE	https://www.instagram.com/jcpieri	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/352862031_644354463940547_1811772993882396522_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=k-_1NSZ2ulsQ7kNvgEHhZhN&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAX77jBKNtaTv24IkB4U1duWZtGW8UbwccZ6kPKJ-T-kQ&oe=6657DDD9&_nc_sid=0055be
mryangenglish177	JIAFA YANG	TRUE	TRUE	https://www.instagram.com/mryangenglish177	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/347818026_575509517899701_6808040454673251619_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=lD87RxlmTcMQ7kNvgEjBYPV&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDEsZptZDDIvyYkXzqQtTdxlieehFk1B_O_jZFuJy3k-A&oe=6657E6A9&_nc_sid=0055be
askvinh	Vinh Quang Giang	TRUE	TRUE	https://www.instagram.com/askvinh	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/118251621_196458245244291_5144297830940805095_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=FKZXkeNePP0Q7kNvgGmqdqz&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDQ87WWcDe1H6lmvZZy2dgGRMcD2uwvtZktyf6iipRkXw&oe=6657FB0E&_nc_sid=0055be
sai_tharun_111	Sai_ tharun_143	TRUE	FALSE	https://www.instagram.com/sai_tharun_111	https://instagram.ffru1-3.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ffru1-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=hzidlFdfQAUQ7kNvgG84MmL&edm=ALB854YBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYDbcn5jxLsZ2E_wYq9tJxHINURngli9X-QrFwFDfjvehA&oe=6657E10F&_nc_sid=ce9561
saad_k_7x	Saad_khan	TRUE	FALSE	https://www.instagram.com/saad_k_7x	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/441027188_354537667176167_2355338130146218530_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=DYy15QgvttwQ7kNvgFJD4Cl&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBsngnGqwcuKslhTpPUSOIXFCjDDcjQvBA_GWzA3KjLmA&oe=6657FCBB&_nc_sid=0055be
thegreatkhali	The Great Khali	TRUE	TRUE	https://www.instagram.com/thegreatkhali	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/321660958_712284946876325_8891149213531958256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=ZxfZZawlnT8Q7kNvgGRQIcL&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAbrXFIDAv7-_aMkY-XC17saYfDWAXuxQiYaMy0uSOUyg&oe=6657F2F6&_nc_sid=0055be
doc.dami	Doc Dami	TRUE	TRUE	https://www.instagram.com/doc.dami	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/430640052_365607533107902_916873753650118845_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=WUkgTDtfIw4Q7kNvgF6PVgn&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBDaxCJ6Dd-pM2vCtvysRwcg7WdzhyqyRNyk3_qkUjQQw&oe=6657FF44&_nc_sid=0055be
